ID,Rating_2021,Awards_Won_2021,Avg_Training_Score_2021,Was_Promoted_2021,Rating_2022,Awards_Won_2022,Avg_Training_Score_2022,Is_Promoted_2022
5197,2,0,50,0,2,0,60,
7527,3,0,53,0,3,0,71,
114,3,0,94,1,4,0,77,
4695,5,0,67,0,4,1,88,
6767,1,0,52,0,1,0,72,
33,5,0,48,1,4,1,41,
4488,1,0,53,0,5,1,45,
8787,3,0,60,0,5,1,83,
5564,4,0,49,0,5,0,71,
1866,3,0,74,0,2,1,76,
5311,3,0,69,0,5,0,83,
7281,3,0,46,0,5,0,50,
6184,3,0,82,0,5,0,60,
9922,1,0,47,0,3,0,64,
1599,4,0,43,0,4,0,47,
8902,1,0,62,0,5,1,49,
9789,2,1,73,1,5,1,76,
8344,4,0,86,0,4,0,55,
5036,3,0,58,0,2,1,90,
3458,3,0,56,0,4,0,59,
7317,4,0,58,0,2,0,74,
167,3,0,50,0,5,1,49,
1314,4,0,80,0,2,0,82,
9763,3,0,74,0,4,1,42,
464,2,0,83,0,3,0,72,
3275,3,0,49,0,5,0,66,
6097,4,0,54,0,2,1,51,
8295,1,0,50,0,5,0,46,
6902,3,0,,0,4,1,86,
2045,1,0,62,0,1,1,92,
180,5,0,62,0,2,1,72,
1992,,0,49,0,1,1,73,
7316,4,0,75,0,3,0,95,
9053,5,0,59,0,3,0,87,
6124,2,0,49,0,1,1,94,
1549,4,0,86,0,1,1,43,
5126,5,1,78,0,5,0,54,
8475,3,1,69,0,4,1,100,
7620,3,0,60,0,1,0,65,
451,3,0,62,0,2,1,50,
4787,,0,60,0,5,1,62,
7574,,0,48,0,2,0,93,
9847,3,0,85,0,1,1,83,
6156,4,0,75,0,3,1,56,
8157,2,0,82,0,5,0,75,
6062,3,1,48,0,3,0,91,
8141,1,0,48,0,5,0,58,
6346,4,0,47,0,3,1,81,
6798,4,0,59,0,1,0,65,
3349,5,0,58,0,3,1,45,
8621,3,0,82,0,4,0,70,
5545,5,0,60,0,4,1,52,
1196,3,0,49,0,5,0,78,
1224,3,0,54,1,4,1,95,
5431,2,0,86,0,1,0,82,
3197,5,0,60,0,5,0,87,
3203,3,0,48,0,1,1,51,
9548,3,0,63,1,3,0,54,
1123,1,0,53,0,1,1,90,
122,3,0,79,0,3,0,80,
603,2,0,82,0,3,0,83,
4510,3,0,56,0,4,1,52,
2301,4,0,47,0,1,1,63,
4289,5,1,72,1,4,1,66,
937,4,0,52,0,1,0,65,
6863,4,0,75,0,1,0,44,
1313,3,0,54,0,5,0,84,
2350,2,0,83,0,3,0,99,
8504,1,0,68,0,5,0,42,
5642,3,0,81,1,4,0,50,
3070,5,0,49,0,2,0,92,
2440,3,0,87,0,2,0,49,
8281,3,0,85,0,5,0,82,
1417,5,0,74,0,4,0,93,
4991,5,0,81,0,2,1,56,
1871,1,0,49,0,1,1,78,
3849,2,0,49,0,1,0,77,
9367,4,0,79,0,4,1,83,
9908,5,0,59,0,1,0,69,
5441,3,0,70,0,2,1,71,
4692,3,0,87,0,3,0,71,
9238,4,0,48,0,1,0,98,
8678,4,0,70,0,1,0,45,
849,4,0,53,0,3,0,95,
5038,4,0,79,0,3,0,47,
3374,1,0,48,0,1,0,63,
3690,5,0,64,0,1,0,94,
2550,4,0,57,0,5,0,70,
4845,1,0,87,0,1,0,77,
5804,3,0,54,0,3,1,77,
1300,5,0,41,0,1,1,82,
5147,4,0,81,0,3,1,43,
3528,5,0,62,0,2,0,81,
7004,1,0,46,0,4,0,78,
7462,4,0,76,0,4,1,61,
8755,1,0,49,0,2,1,62,
4951,4,0,52,0,5,1,53,
7404,5,0,83,0,3,0,85,
4069,3,0,65,0,4,0,45,
4649,5,0,60,0,3,0,85,
5367,3,0,89,0,3,1,64,
742,1,0,48,0,1,0,75,
1225,5,0,54,0,5,0,48,
2236,5,0,58,0,4,0,96,
7229,5,0,81,0,5,1,45,
8444,5,0,49,1,1,0,41,
1890,2,0,71,0,2,1,74,
8773,3,0,85,0,5,1,62,
7868,4,0,57,0,1,1,87,
4968,3,0,66,0,2,1,70,
7861,4,1,60,0,1,0,85,
2064,,0,72,0,4,0,69,
3970,1,0,83,0,1,1,44,
6061,4,0,63,0,3,1,78,
7479,4,0,64,0,5,0,85,
7875,1,0,55,0,3,1,89,
7991,3,0,48,0,1,0,97,
2873,4,0,62,0,2,0,60,
4883,1,0,62,0,5,1,55,
8451,4,0,46,0,1,0,90,
9583,3,0,59,0,3,0,100,
8759,1,0,48,0,2,1,64,
6653,5,0,68,0,2,1,69,
2314,4,0,46,0,5,1,64,
1359,5,0,48,0,2,0,94,
333,5,0,56,0,3,1,40,
404,5,0,50,0,3,0,71,
7549,2,0,49,0,2,1,77,
7860,4,0,,0,4,0,69,
2884,3,0,84,0,3,0,71,
1873,3,0,71,0,4,1,55,
3917,5,0,47,0,4,1,49,
4094,3,0,86,0,3,0,80,
6877,4,0,44,0,4,1,88,
8892,2,0,60,0,4,0,68,
5584,4,0,59,0,4,0,85,
4871,4,0,52,0,3,1,84,
6725,,0,52,0,1,0,82,
3468,3,0,57,0,4,1,83,
8810,3,0,85,0,4,1,73,
7921,3,0,53,0,3,1,83,
3167,1,0,53,0,3,0,85,
5435,5,0,67,0,5,1,47,
6978,3,0,52,0,4,0,58,
4741,4,0,47,0,1,0,58,
4671,5,0,57,0,1,1,92,
2057,4,0,72,0,2,0,45,
5759,3,0,81,0,4,0,41,
8003,,0,81,0,3,0,42,
3526,3,0,47,0,4,1,76,
3232,3,0,69,0,4,0,78,
8296,3,0,51,0,1,0,49,
6293,5,0,55,0,3,0,45,
4028,3,0,70,0,1,1,45,
6880,1,0,50,0,2,0,41,
8297,2,0,73,0,2,0,96,
8543,,0,93,0,3,1,53,
2905,1,0,71,0,1,1,66,
3579,3,0,59,0,4,1,77,
5402,4,0,57,0,5,0,58,
3021,3,0,71,0,2,1,50,
3465,2,0,54,0,3,0,41,
3020,2,0,51,0,3,0,44,
6377,1,0,50,0,3,0,62,
6887,2,0,83,1,4,1,79,
318,5,0,60,0,1,0,64,
7162,5,0,60,0,4,0,74,
869,3,0,48,0,1,0,82,
7427,3,0,52,0,1,0,51,
5826,1,0,82,0,5,0,100,
778,3,0,59,0,5,0,73,
4157,3,0,55,1,5,1,89,
7881,3,0,62,1,5,1,100,
198,4,0,62,0,2,0,68,
6997,3,0,74,0,2,0,86,
5080,3,0,59,0,3,0,59,
9932,3,0,58,0,5,0,96,
7266,2,0,60,0,4,1,100,
8990,3,0,49,0,3,0,79,
1784,3,0,58,0,5,1,71,
9547,4,0,70,0,1,1,51,
1257,3,0,53,0,2,0,40,
7289,5,0,48,0,3,1,47,
4626,4,0,48,0,5,1,87,
7910,4,0,47,0,3,0,62,
558,2,0,68,0,3,1,94,
9884,3,0,51,0,3,0,69,
5003,3,0,76,0,5,1,94,
1478,3,0,47,0,5,1,81,
2643,3,0,51,0,4,1,83,
149,4,0,,0,2,1,45,
965,2,0,79,0,2,0,82,
2733,3,0,65,0,5,0,95,
7216,4,0,,0,2,0,61,
755,3,0,72,0,4,1,90,
2687,3,0,59,0,2,1,97,
3476,4,0,67,0,1,0,59,
6528,,0,53,0,1,0,86,
7255,5,0,83,1,2,1,54,
3505,5,0,80,0,1,0,60,
6282,3,0,47,0,1,0,47,
8005,3,0,84,0,3,0,60,
9716,5,0,53,0,1,1,58,
1037,4,0,59,0,4,1,47,
1461,5,0,60,0,1,1,91,
5449,2,0,51,0,5,1,93,
513,3,0,56,0,1,1,83,
4124,1,0,51,0,1,1,91,
6193,3,0,72,0,3,0,87,
7494,4,0,51,0,1,1,91,
9755,3,1,70,0,2,1,94,
7470,3,0,52,0,4,1,99,
9103,5,0,73,0,3,1,91,
9956,3,0,87,0,3,1,59,
7625,3,0,48,0,2,1,61,
987,4,1,81,0,5,0,99,
6657,4,0,86,0,4,0,63,
2260,4,0,66,0,3,0,45,
2703,3,0,65,0,4,0,56,
3288,5,0,58,0,1,1,73,
9916,5,0,53,0,4,1,53,
55,1,0,50,0,5,0,47,
2474,3,0,43,0,2,1,45,
7996,1,0,47,0,3,1,44,
415,4,0,50,0,1,1,78,
8783,3,0,56,0,3,1,58,
9465,,0,78,0,1,0,100,
6406,3,0,90,0,4,1,42,
9999,3,0,67,0,4,1,98,
4168,3,0,62,0,4,1,69,
4777,3,0,60,1,2,0,40,
5141,,0,83,0,4,0,46,
4805,5,0,56,0,1,1,64,
5476,5,0,50,0,3,0,87,
4087,3,0,58,0,3,0,58,
6969,2,0,68,0,2,1,67,
4685,3,0,47,1,3,0,91,
5017,1,0,46,0,3,1,49,
8800,1,0,46,0,3,0,56,
9144,3,0,49,0,2,0,41,
1553,4,0,,0,2,0,63,
7892,4,0,52,0,2,0,68,
9340,3,0,55,0,4,1,97,
7340,3,0,70,0,4,0,98,
1510,3,0,48,0,1,0,41,
1903,3,0,67,0,4,0,94,
3095,3,0,79,0,4,1,56,
3108,3,0,72,0,3,0,52,
4032,,0,83,0,1,1,54,
6221,3,0,51,0,1,0,60,
8457,3,0,48,0,2,1,87,
6742,5,0,65,0,3,0,94,
5298,,0,49,0,5,0,74,
4088,4,0,58,0,5,1,86,
5877,1,0,80,0,5,1,85,
4406,4,0,51,0,1,0,74,
9782,3,0,64,1,3,0,55,
470,5,0,82,0,5,1,55,
9532,3,0,46,0,1,0,92,
1380,3,0,84,0,1,1,70,
2700,3,0,70,1,1,0,76,
9820,3,0,44,0,3,0,46,
3834,4,0,82,0,2,1,41,
5389,3,0,49,0,2,0,78,
7292,3,0,51,1,4,0,56,
6568,3,0,54,0,5,0,87,
6873,4,0,51,0,4,1,49,
2062,5,0,50,0,4,0,83,
385,3,0,73,0,2,1,57,
1389,5,0,44,0,3,1,64,
5674,,0,88,0,4,1,56,
1862,4,0,43,0,4,1,55,
7630,3,0,58,0,3,1,100,
2151,3,0,72,0,5,1,87,
3088,3,0,48,0,5,0,80,
4684,5,0,50,0,3,1,66,
5066,2,0,57,0,3,1,84,
7250,3,0,64,0,5,0,75,
4096,2,0,51,0,2,0,55,
3518,1,0,54,0,3,0,97,
9596,4,0,78,1,2,1,53,
1927,3,0,59,0,3,1,64,
4781,1,0,62,0,3,1,55,
5019,,0,70,0,2,0,57,
325,3,0,,0,5,0,76,
9117,3,0,68,0,1,1,71,
8454,2,0,55,0,4,0,54,
3216,3,0,69,0,3,0,43,
6066,5,0,68,0,3,1,74,
93,5,0,90,1,4,0,50,
2786,3,0,52,0,3,0,64,
8540,,0,69,0,3,1,94,
4518,5,0,48,0,1,0,41,
5379,1,0,46,0,1,1,59,
4679,1,0,63,0,4,1,44,
9424,1,0,73,0,2,1,100,
3677,4,0,59,0,4,1,65,
1706,,0,47,1,2,0,42,
2957,3,0,80,0,5,0,88,
3766,3,0,70,0,1,0,89,
6762,3,0,69,0,5,0,99,
5733,4,0,51,0,4,0,70,
8821,3,0,48,0,2,0,67,
1203,3,0,55,0,1,1,75,
2682,3,0,58,0,5,1,45,
6693,3,0,62,0,4,0,81,
7041,5,0,58,0,4,0,47,
8568,5,0,51,0,2,0,43,
5241,3,0,79,0,4,0,92,
1967,3,0,59,0,5,1,44,
8211,5,0,51,0,1,1,54,
8458,1,0,71,0,2,0,50,
5327,3,0,52,1,2,0,66,
9221,3,0,68,0,5,1,78,
9203,5,0,62,1,2,1,54,
1118,3,0,69,0,1,0,51,
4280,5,0,63,0,1,0,47,
5492,3,0,,0,4,0,53,
8347,4,0,52,0,2,1,52,
1341,4,0,81,0,2,0,89,
2004,5,0,55,0,1,0,63,
9382,4,0,82,0,2,1,58,
5765,5,0,,1,5,0,69,
2265,4,0,59,0,3,0,99,
5174,3,1,47,0,4,1,59,
1357,1,0,46,0,4,0,75,
8270,3,0,79,0,4,0,66,
2955,5,0,47,0,1,1,44,
6077,4,0,52,0,3,0,82,
5689,3,0,52,0,5,0,65,
2244,2,0,79,0,3,1,94,
8099,3,0,67,0,3,1,60,
9647,3,0,57,0,4,0,89,
342,5,0,77,1,1,1,77,
1470,3,0,48,0,4,1,93,
6069,2,0,53,0,4,0,47,
3539,,0,80,0,2,1,50,
2210,,0,49,0,5,0,57,
5381,4,0,63,0,2,0,52,
363,4,0,48,0,3,1,44,
3251,3,0,78,0,4,0,92,
1306,3,0,80,0,3,1,57,
9315,5,0,47,0,2,1,59,
5770,3,0,81,0,2,1,78,
3597,5,0,86,0,2,0,60,
4264,3,0,51,1,1,1,86,
4277,4,0,75,0,5,1,90,
5338,1,0,47,0,5,0,87,
8908,4,0,79,0,5,0,51,
7288,5,0,56,0,2,0,92,
4743,4,0,68,0,1,1,47,
4377,1,0,82,0,3,1,100,
8388,5,0,,0,1,0,84,
8686,4,1,87,1,2,0,40,
6487,3,0,70,0,3,0,68,
7227,4,0,53,0,3,0,70,
3936,,0,62,0,3,1,99,
9742,3,0,83,0,2,1,62,
9569,,0,86,0,4,1,93,
8246,4,0,62,0,3,0,84,
8837,4,0,72,0,3,1,49,
6205,3,0,69,0,1,1,70,
8550,3,0,47,0,4,1,74,
8566,1,0,62,0,1,0,82,
7894,3,0,59,0,4,1,88,
2540,5,0,49,0,4,1,47,
6836,,0,79,0,5,1,43,
8322,3,0,49,0,2,0,49,
1980,5,0,90,1,4,0,75,
4479,5,0,51,0,2,1,79,
6486,3,0,59,0,3,1,66,
9848,5,0,60,0,5,0,63,
715,,0,70,0,4,1,84,
8469,5,0,85,0,1,0,79,
5127,3,0,59,0,1,0,84,
8660,5,0,67,0,2,1,99,
222,4,0,,0,2,1,40,
648,4,0,68,0,5,0,92,
9232,1,0,71,0,3,0,98,
7115,5,0,60,0,2,0,48,
1528,3,0,59,0,2,0,50,
5388,3,0,65,0,4,1,72,
360,3,0,78,0,3,1,61,
6177,4,0,56,0,2,0,48,
9799,3,0,,0,1,0,93,
1344,4,0,78,0,3,0,85,
7213,,0,69,0,3,0,79,
2424,5,0,63,0,1,1,96,
1946,3,0,83,0,1,1,46,
6272,5,0,64,0,3,1,71,
8740,3,0,60,0,1,1,51,
1414,1,0,50,0,3,0,45,
4763,,0,59,0,4,1,50,
8450,3,1,69,1,1,1,96,
3496,3,0,57,0,4,1,59,
993,,0,53,0,2,1,68,
1956,4,0,68,0,2,1,44,
4081,1,0,49,0,2,0,63,
5563,1,0,,0,2,1,64,
1498,1,0,52,0,2,0,100,
6136,1,0,69,0,4,1,75,
1765,4,0,80,1,3,1,72,
4792,3,0,52,0,2,1,41,
9614,5,0,50,0,3,0,64,
3775,5,0,,0,4,1,60,
4930,1,0,55,0,1,0,54,
809,5,0,50,0,3,0,72,
3202,4,0,81,0,4,0,88,
5987,5,0,54,0,2,1,81,
7188,1,0,50,0,5,1,58,
1169,3,0,84,0,1,1,89,
1537,4,0,51,0,1,0,82,
7528,4,0,71,0,2,1,51,
8964,4,0,76,0,4,1,51,
9452,5,0,82,0,4,1,73,
8098,,0,60,0,2,0,42,
9528,4,0,,0,3,1,88,
6896,5,0,62,0,3,1,93,
6511,4,0,87,0,2,1,77,
2896,4,0,78,0,5,0,88,
3260,3,0,50,0,2,1,64,
8382,4,0,72,0,3,1,63,
1975,3,0,80,0,3,0,67,
7183,5,0,87,0,4,1,41,
8473,2,0,84,0,5,1,89,
2391,3,0,87,0,2,0,87,
5236,1,0,49,0,5,1,97,
6913,3,0,84,0,5,0,65,
6946,3,0,47,0,3,0,50,
2810,4,0,52,0,1,1,48,
3566,4,0,58,0,4,1,40,
8034,3,0,51,0,1,1,77,
1820,3,0,54,0,1,1,91,
1666,5,0,54,0,5,1,87,
7077,3,0,52,0,2,0,99,
8144,5,0,71,0,3,0,81,
5191,5,0,77,0,5,0,70,
8942,4,0,49,0,3,0,70,
4623,5,0,86,0,5,1,67,
6525,4,0,87,0,1,0,88,
5033,2,0,48,0,1,1,76,
2767,2,0,50,0,2,1,46,
634,4,0,,0,4,1,77,
683,,0,79,0,4,1,92,
3860,4,0,59,0,4,1,50,
8471,2,0,56,0,2,0,40,
7703,5,0,57,0,4,0,81,
8521,3,0,59,0,5,1,86,
7016,3,0,58,0,5,1,51,
9312,5,0,58,0,5,1,90,
8959,1,0,49,0,3,1,78,
767,1,0,51,0,1,1,54,
3590,5,0,48,0,2,0,62,
2517,5,0,60,0,2,0,90,
7508,,0,49,0,4,1,80,
1771,2,1,50,0,2,0,59,
5354,3,0,53,0,1,0,55,
6732,3,0,80,0,1,0,94,
9603,3,0,84,0,4,1,98,
6317,4,0,68,0,4,1,40,
9078,3,0,62,0,5,1,43,
9217,5,0,59,0,1,0,95,
8433,4,0,85,0,5,1,99,
9853,3,0,79,0,5,1,66,
7387,1,0,52,0,4,1,53,
773,5,0,83,0,5,0,79,
2044,3,1,88,1,3,0,53,
9291,4,0,84,0,1,1,41,
179,3,0,76,0,1,0,78,
7148,5,0,47,0,4,1,50,
760,5,0,52,0,4,0,54,
3720,,0,69,1,4,1,55,
5219,3,0,76,0,3,0,71,
3969,3,0,55,0,2,0,76,
4419,5,0,68,1,3,1,59,
9444,5,0,53,0,4,0,40,
9796,5,0,63,0,2,0,78,
588,3,0,63,0,4,1,93,
6830,3,0,52,0,3,1,93,
5796,5,0,52,0,5,0,59,
6210,3,0,66,0,3,1,46,
8677,5,0,57,0,1,0,46,
1991,3,0,60,0,2,0,77,
5466,1,0,51,0,4,0,52,
6356,5,0,84,1,2,1,68,
7964,1,0,53,0,5,0,91,
523,,0,46,0,4,0,82,
6621,4,0,56,0,2,1,73,
2121,3,0,78,0,5,0,72,
4102,3,0,51,0,4,1,82,
6361,5,0,46,1,5,1,44,
9624,4,0,76,0,2,0,95,
1486,4,0,69,0,2,0,72,
2513,1,0,58,0,3,1,86,
5950,5,0,60,0,1,0,86,
6818,3,0,62,0,1,1,86,
8435,,0,87,0,4,0,97,
2649,3,0,50,0,1,0,97,
7389,5,0,87,1,3,1,48,
91,3,0,52,0,1,0,98,
3153,5,0,49,0,5,1,58,
4091,4,0,51,0,5,1,46,
6629,3,0,47,0,5,0,44,
8620,3,0,59,0,5,0,46,
439,4,0,50,0,5,0,58,
702,5,0,82,0,1,0,47,
7407,3,0,47,0,5,1,46,
4595,1,0,58,0,1,0,60,
8734,3,0,72,0,1,0,85,
9096,4,0,50,0,3,0,52,
6073,5,0,86,1,5,1,91,
8317,3,0,64,0,2,1,96,
5001,3,0,49,0,2,0,84,
1605,5,0,53,1,2,0,62,
9239,,0,80,0,5,0,98,
9885,3,0,88,0,2,0,47,
7501,1,0,51,0,3,0,92,
990,3,0,58,0,3,1,65,
2270,4,0,83,0,5,1,93,
3142,,0,62,0,5,0,44,
5817,4,0,46,0,2,1,53,
2777,5,0,81,0,5,0,98,
3883,3,0,62,0,2,0,69,
4080,1,0,85,0,1,0,48,
1101,5,0,77,0,2,0,47,
1369,5,0,84,1,4,1,75,
2454,5,0,50,0,3,1,88,
2698,3,0,49,0,5,0,65,
5410,,0,79,1,2,1,87,
248,2,0,62,0,2,1,79,
6513,5,0,48,0,3,1,74,
7507,5,0,54,0,1,1,77,
8682,4,0,65,0,3,1,69,
7405,5,0,48,0,4,0,52,
7635,5,0,73,0,4,1,48,
2132,1,0,46,0,4,1,75,
7161,4,0,82,0,5,1,100,
5504,1,0,50,0,5,1,80,
1373,5,0,83,1,4,1,92,
6682,3,0,60,0,3,0,54,
1741,3,0,78,0,2,1,40,
1929,5,0,48,0,2,1,43,
9089,2,0,62,0,1,1,60,
1558,3,0,80,0,2,1,42,
6962,5,0,86,0,2,1,95,
7745,5,0,,0,4,0,57,
7302,5,0,59,1,5,1,84,
8958,,0,46,0,3,1,62,
4659,5,0,63,0,4,1,51,
3924,,0,,0,4,0,82,
2131,3,0,51,0,5,1,74,
1274,2,0,51,0,1,1,43,
8412,3,0,58,0,5,1,99,
3806,3,0,81,0,5,1,56,
8996,3,0,71,0,5,1,46,
2450,1,0,62,0,5,1,88,
5202,4,0,49,0,2,1,63,
790,5,0,51,0,2,1,82,
2083,3,0,48,0,3,0,45,
2082,4,0,59,0,3,0,55,
7735,,0,81,0,4,0,96,
6113,4,0,85,0,2,0,48,
9265,5,0,57,0,5,0,78,
1339,4,0,44,0,5,1,70,
8123,4,0,75,0,5,1,72,
3045,2,0,48,0,5,0,71,
6844,3,0,,0,1,0,68,
2969,1,0,77,0,4,0,89,
4015,3,0,,0,1,1,62,
5184,4,0,49,0,5,1,70,
6228,4,0,60,0,2,1,92,
6571,3,0,50,0,4,1,66,
9472,5,0,54,0,2,0,63,
2455,5,0,86,0,4,0,91,
612,,0,73,0,4,1,55,
6608,,0,82,0,2,1,53,
3439,4,0,74,1,2,1,46,
544,5,1,54,0,1,0,46,
2895,5,0,60,0,1,1,85,
6256,4,0,52,0,4,0,88,
6559,3,0,58,0,2,1,58,
5482,4,0,62,0,4,1,83,
9121,,0,49,0,5,1,88,
3961,5,0,52,0,1,0,40,
8440,3,0,48,0,5,0,69,
7727,3,0,59,0,1,0,53,
2564,3,0,56,0,3,1,89,
5418,3,0,64,0,4,0,97,
4551,3,0,,0,5,0,77,
3042,4,0,56,0,1,0,84,
3131,1,0,80,0,1,0,91,
2722,,0,80,0,5,0,81,
1684,3,0,89,0,3,1,54,
3210,4,0,85,0,1,1,85,
5998,5,0,62,1,3,1,83,
169,3,0,60,0,2,0,49,
5183,3,0,71,0,4,0,71,
9331,3,1,67,0,4,0,95,
8346,3,0,70,0,3,0,81,
2100,1,0,53,0,2,1,56,
2584,4,0,51,0,3,0,57,
6919,4,0,53,0,5,1,51,
8008,3,0,60,0,4,0,43,
776,2,0,50,0,3,0,87,
5893,2,0,80,0,2,0,53,
3399,5,1,59,0,5,0,72,
2762,5,0,53,0,5,1,48,
6226,4,1,78,1,1,1,59,
7759,3,0,51,0,2,1,93,
8027,3,0,82,0,1,0,82,
5337,1,0,47,0,4,0,69,
8765,3,0,81,0,4,0,41,
7643,3,0,59,0,1,1,57,
9552,2,0,68,0,3,1,50,
7083,1,0,49,0,1,1,98,
531,1,1,64,0,3,1,54,
2089,3,0,72,0,5,0,95,
8637,4,0,73,0,3,0,42,
1262,3,0,86,0,4,1,59,
1384,5,0,48,0,5,1,88,
7774,4,0,62,0,2,1,75,
3692,3,0,50,0,5,0,70,
2452,4,0,63,0,1,0,95,
7902,5,0,52,0,1,0,88,
7709,3,0,66,0,2,1,83,
3959,4,0,44,0,3,1,100,
9811,,0,50,0,2,0,75,
8999,,0,87,0,3,1,46,
1620,1,0,,0,5,0,81,
6940,3,0,83,0,5,0,100,
8873,,0,87,0,5,0,81,
414,5,0,90,0,3,1,86,
3446,1,0,48,0,3,0,91,
4750,5,0,62,1,2,1,92,
9610,3,0,59,0,1,0,55,
1268,5,0,,0,5,1,66,
1727,3,0,,0,5,1,92,
7541,5,0,,1,3,1,82,
7,5,0,50,0,3,0,92,
4896,3,0,74,0,1,0,58,
7072,3,0,50,0,1,0,54,
6879,3,0,50,1,4,1,63,
7231,2,0,81,0,4,1,54,
8711,3,0,79,0,4,0,63,
7247,,0,78,0,5,1,58,
1625,1,0,65,0,3,0,89,
6858,2,0,43,0,4,0,76,
7440,5,0,67,0,3,0,57,
2416,3,0,,0,3,1,65,
1155,3,0,78,0,5,0,81,
5641,1,0,59,0,3,0,41,
8619,,0,78,0,2,1,55,
5282,3,0,78,0,5,1,77,
2125,4,0,80,0,1,1,88,
7638,3,0,49,0,3,1,67,
6143,3,0,57,0,4,0,52,
6749,3,0,85,0,4,1,71,
3703,3,0,76,0,2,0,50,
1387,3,0,81,0,1,0,44,
9337,4,0,47,0,2,1,42,
80,3,0,59,1,3,1,76,
8163,3,0,58,0,4,0,51,
4415,3,0,47,0,1,0,45,
2724,3,0,59,1,5,0,71,
9599,2,0,48,0,1,1,74,
2357,,0,49,0,4,1,72,
4275,3,0,50,0,1,1,98,
4335,,0,63,0,5,0,42,
6956,5,0,87,0,1,1,43,
9477,2,0,50,0,1,0,60,
6640,,0,85,0,4,1,85,
392,5,0,88,0,2,1,68,
402,4,0,60,0,1,1,49,
6620,5,0,50,0,5,1,81,
5321,4,0,51,0,2,1,88,
5821,2,0,81,0,5,0,89,
7497,3,0,50,0,5,1,68,
9368,3,0,60,0,5,1,58,
6893,1,0,47,0,2,1,57,
9054,2,0,65,0,4,0,56,
2458,5,0,57,0,4,0,52,
9826,5,0,60,0,1,1,94,
9963,5,0,87,0,2,1,86,
9230,3,0,77,1,5,1,97,
9604,5,0,55,0,3,0,86,
61,1,0,50,0,5,0,70,
7510,3,0,57,0,3,1,87,
5866,,0,74,0,1,0,51,
7719,3,0,78,1,2,1,88,
7416,3,0,48,0,4,0,74,
4007,3,0,60,0,1,1,40,
9160,1,0,48,0,1,0,54,
9748,1,0,51,0,2,1,76,
4106,3,0,73,0,3,1,86,
6150,3,0,,0,5,1,91,
5704,5,0,66,0,4,0,75,
640,1,0,52,0,3,0,76,
557,5,0,85,0,5,0,55,
4617,1,0,51,0,5,1,60,
5292,2,0,48,0,3,0,59,
2919,1,0,58,0,5,0,64,
2306,3,0,84,0,1,1,72,
1930,3,0,53,0,2,0,93,
7325,4,0,49,0,4,0,68,
8485,5,0,54,0,3,1,49,
4565,3,0,58,0,2,1,90,
4343,1,0,82,0,5,1,77,
7033,5,0,48,0,3,0,51,
9303,3,0,54,0,1,1,84,
9695,1,0,49,0,5,1,66,
2500,3,0,52,0,3,0,77,
6467,,0,49,0,2,1,63,
9041,3,0,92,1,5,1,50,
128,5,0,59,0,5,1,68,
5364,4,0,48,0,4,1,78,
268,4,0,66,0,4,1,44,
2938,3,0,59,1,5,0,77,
1541,2,0,48,0,4,0,40,
614,3,0,87,0,1,1,74,
5583,3,0,51,0,5,0,56,
1269,1,0,48,0,4,0,57,
6910,4,0,51,0,1,0,62,
5855,5,0,58,0,5,0,78,
6102,4,0,47,0,4,1,98,
5271,3,0,44,0,1,0,85,
9157,5,0,51,0,1,0,92,
842,3,0,62,0,3,1,41,
3877,5,0,47,0,5,1,72,
4134,4,0,70,0,1,1,80,
8102,1,0,51,0,4,0,63,
7906,3,0,58,0,4,0,84,
399,,0,53,0,2,1,46,
5016,4,0,84,1,5,0,94,
8874,5,0,54,0,5,1,72,
840,4,0,69,0,4,0,98,
2870,3,0,58,0,4,0,68,
6612,4,0,87,0,4,1,43,
3669,,0,48,0,4,0,84,
6881,4,0,70,0,2,1,58,
8895,3,0,79,0,3,0,95,
4502,3,0,66,0,2,1,100,
727,3,0,78,0,5,1,52,
2379,5,0,77,1,5,0,99,
5353,,0,83,0,5,0,61,
1115,3,0,81,0,2,1,47,
4331,5,0,75,1,1,0,64,
6488,4,0,66,0,3,1,96,
5452,1,0,53,0,2,0,78,
9214,3,0,46,0,3,1,81,
6227,4,0,51,0,3,0,90,
1249,3,0,,0,5,1,66,
2127,2,0,43,0,2,0,98,
9516,4,0,49,0,1,1,72,
7754,1,0,47,0,2,1,50,
9487,2,0,87,0,1,1,94,
2882,3,0,90,0,4,1,95,
8086,5,0,54,0,5,0,79,
1079,4,0,71,0,2,0,94,
5941,3,0,46,0,4,0,73,
2695,3,0,78,0,4,0,57,
748,4,0,47,0,2,0,72,
2686,5,0,81,1,2,0,81,
6005,,0,67,0,4,1,72,
9900,3,0,63,0,1,1,63,
4073,3,0,67,0,4,0,53,
5467,1,0,49,0,3,0,42,
4662,2,0,69,0,4,0,77,
1304,5,0,50,0,1,0,91,
3257,5,0,57,0,2,0,41,
8631,3,0,73,0,2,1,45,
2233,2,0,75,0,2,0,69,
3850,5,0,59,0,3,1,58,
5535,3,0,,0,5,0,77,
7172,3,0,78,0,5,1,60,
7647,3,0,64,0,1,1,61,
5537,,0,47,0,2,1,66,
6314,4,0,51,0,3,1,65,
8690,5,0,82,0,5,0,90,
3555,4,0,80,0,4,0,98,
5204,,0,83,0,2,1,83,
6273,1,0,46,0,2,0,47,
